snr_before,snr_after,snr_improvement,psnr,mse,mae,ssim
-1.4999774,9.853429,11.353406,28.399973,0.001445449,0.029518453,0.8890231820521679
0.27475905,9.728601,9.453842,26.582844,0.0021964207,0.03041537,0.8634971283226484
-10.724817,5.3114395,16.036257,28.348845,0.0014625664,0.030095002,0.7460413432759577
2.4019227,8.537447,6.1355243,24.520195,0.0035316732,0.037252203,0.8072067290767011
5.091771,15.334909,10.243138,26.883097,0.0020497,0.03222764,0.9637767320301661
-2.5499206,5.5337567,8.083677,22.198261,0.0060280086,0.047811717,0.6321525200348768
-1.443459,5.357232,6.800691,20.2794,0.009376917,0.06362911,0.6364984752280767
-6.1558733,2.5975943,8.753468,21.311579,0.0073933643,0.063756086,0.25343681893461484
-9.64504,-0.9014276,8.743612,18.326408,0.014701415,0.11299929,0.39782947301843447
-6.327822,3.308477,9.636299,24.3791,0.0036482948,0.039684758,0.4132645884998465
-4.116725,4.196647,8.313372,25.053892,0.003123279,0.03397712,0.5370943321096292
4.711543,4.9867945,0.2752514,17.193953,0.019081157,0.12079738,0.5911334402013918
1.8995178,5.235611,3.3360932,21.512545,0.0070590377,0.061168715,0.5680873562798894
-5.058898,8.85873,13.917628,23.91362,0.0040610484,0.050542954,0.8079965583275178
5.8642035,14.524422,8.660218,24.897232,0.0032380002,0.040878754,0.8621864618048662
0.4348193,6.007637,5.572818,24.19186,0.0038090246,0.037313912,0.7048075027308164
-2.7593246,7.2054057,9.96473,24.989853,0.0031696751,0.041768122,0.7241136394723389
-3.2247968,3.2473552,6.4721518,20.005018,0.00998845,0.060037017,0.3365428948569304
-2.6046908,8.919231,11.523922,25.88078,0.002581797,0.03422141,0.8217376781147135
-5.0541162,4.576288,9.630404,24.05238,0.0039333445,0.038757503,0.6055843503016218
3.765756,12.021446,8.255691,22.069967,0.0062087364,0.06139351,0.7283426664006262
0.90873307,6.3121963,5.4034634,22.194458,0.006033291,0.057557825,0.6682289424903796
4.6896067,10.350529,5.660922,25.018835,0.0031485928,0.038108397,0.8797031059289268
-4.6645517,3.1465716,7.8111234,19.070366,0.01238692,0.10132576,0.6165523840239482
-0.5072234,5.2510695,5.758293,20.219193,0.009507816,0.06638046,0.5830198770257115
-1.6642839,4.6578846,6.3221684,23.562588,0.0044029234,0.043730654,0.5370921477454715
2.7814293,6.8580317,4.0766025,19.36792,0.011566663,0.07448136,0.7411031116410408
-7.467975,3.791348,11.259323,23.678074,0.004287386,0.04137515,0.4850787190221982
2.3327801,3.4257152,1.0929351,18.530937,0.014025111,0.09813966,0.3540304651303341
15.761508,11.529794,-4.2317142,21.512945,0.007058386,0.07336555,0.9021582555311239
1.1132287,4.797254,3.6840253,25.132265,0.003067422,0.026103295,0.6436418040906774
-0.28615397,3.3005986,3.5867527,26.296644,0.0023460407,0.020780876,0.45383623090666064
0.14276949,7.2204857,7.0777164,25.954473,0.0025383574,0.031078825,0.7559441832827566
-3.5650663,6.2459345,9.811001,24.813623,0.0033009402,0.036999796,0.7112094413643812
-5.418666,2.1184406,7.5371065,18.368408,0.014559929,0.10574595,0.5285994650946145
31.852516,14.099584,-17.752934,17.484707,0.017845519,0.11514676,0.9138541784662193
-2.2190616,8.348649,10.567711,27.015207,0.0019882885,0.032993577,0.8143874557951151
-0.9911623,3.8823817,4.8735437,24.33715,0.0036837063,0.03176793,0.49024171153116464
-1.8067441,6.6554413,8.462185,21.001642,0.00794028,0.07188424,0.6945148024840795
4.6330395,7.8106203,3.1775808,23.38125,0.00459066,0.044889502,0.7774325802852421
2.2866251,9.972332,7.685707,27.005775,0.0019926112,0.029650245,0.8986593319780836
-5.187381,5.707179,10.89456,25.44403,0.0028549396,0.034056075,0.7162287211092898
4.8407273,8.108872,3.268145,21.332685,0.0073575177,0.06904008,0.7868185604771144
-0.4050145,8.386597,8.791611,23.71975,0.0042464407,0.058175262,0.8575283855764008
-3.8570402,5.029425,8.886465,22.194073,0.0060338243,0.050066214,0.640573742195154
12.2602215,4.558198,-7.7020235,14.514684,0.03536158,0.180163,0.555659591084126
-7.8397136,5.2298265,13.06954,26.877707,0.0020522457,0.03192884,0.7389650908054421
13.950982,5.302809,-8.648173,14.513777,0.035368968,0.18342388,0.6851655182680504
-1.2101812,9.073504,10.283686,24.693537,0.0033934885,0.04451579,0.8553466639112604
-2.9595814,5.955835,8.915417,21.448174,0.007164445,0.06960194,0.7230188561816202
-6.6373167,6.8937325,13.53105,23.18537,0.0048024515,0.057100143,0.7719183621001496
0.76630056,5.6156845,4.849384,25.8305,0.0026118604,0.030484363,0.712540486930886
0.12344849,4.4754357,4.3519874,21.326984,0.007367184,0.061630026,0.47087660868671305
0.14156447,8.494634,8.353069,24.549965,0.0035075461,0.04512659,0.8082420350768225
0.49485493,9.224536,8.729681,20.133268,0.009697799,0.089627214,0.9082564954940466
-12.707139,-5.069552,7.637587,13.489941,0.04477195,0.19999345,0.14636673643109446
7.54241,15.973831,8.431421,26.422308,0.0022791303,0.031237625,0.972146315193264
1.6928906,6.625235,4.9323444,21.581429,0.0069479574,0.062355146,0.6759819737376013
-0.91814494,5.3831263,6.3012714,23.10366,0.0048936615,0.047339484,0.6069678277619882
0.4104969,11.257349,10.846852,21.7883,0.0066247596,0.06325317,0.8266130990260043
-1.2136955,10.59484,11.808536,27.57285,0.0017486988,0.035991937,0.9120448484724382
