,mean,std,min,max,median
snr_before,3.360189914703369,8.584277153015137,-19.386341094970703,31.852516174316406,3.261382579803467
snr_after,8.771140098571777,5.967390537261963,-15.39671802520752,26.015596389770508,9.27336311340332
snr_improvement,5.410950660705566,5.673336505889893,-18.365673065185547,16.739242553710938,7.059856414794922
psnr,20.783252716064453,4.899065017700195,2.1386823654174805,32.529911041259766,21.458898544311523
mse,0.01734522357583046,0.032528847455978394,0.0005584815517067909,0.9166911840438843,0.0071467747911810875
mae,0.09173942357301712,0.06813804805278778,0.017631176859140396,0.9559751152992249,0.06911341845989227
ssim,0.7216553303434161,0.289764976791144,-0.7094997118481602,0.9922487303171624,0.8337037023946658
